head,prompt_count,base_token_prob_delta_mean,base_token_prob_decrease_ratio,base_token_changed_ratio,base_token_logit_delta_mean,base_token_rank_post_mean,entropy_delta_mean,kl_divergence_mean,donor_token_prob_delta_mean,donor_token_prob_increase_rate_mean,donor_token_logit_delta_mean,donor_token_rank_pre_mean,donor_token_rank_post_mean,donor_token_rank_increased_ratio
L15.H7,16,-0.12943267822265625,0.9375,0.3125,-0.75146484375,2,0.5610907971858978,0.1672699508490041,0.025828752666711807,41.575695155930134,2.417724609375,206,18,1.0
L17.H6,16,-0.04079437255859375,0.875,0.0625,-0.2509765625,1,0.22968219220638275,0.05147787870373577,0.007648780941963196,9.586009978187917,1.13330078125,206,79,0.9375
L13.H1,16,-0.02164459228515625,0.6875,0.0625,-0.10791015625,1,0.0944788008928299,0.014727088913787156,0.0037522800266742706,1.445915771890419,0.7890625,206,91,0.9375
