head,prompt_count,base_token_prob_delta_mean,base_token_prob_decrease_ratio,base_token_changed_ratio,base_token_logit_delta_mean,base_token_rank_post_mean,entropy_delta_mean,kl_divergence_mean
L12.H8,37,-0.02867332664695946,0.8108108108108109,0.16216216216216217,-0.5356841216216216,1,0.3427769171225058,0.06006217642209014
L18.H4,37,-0.01856540989231419,0.918918918918919,0.13513513513513514,-0.21896114864864866,1,0.14960227141509186,0.013642223649406555
L15.H6,37,-0.017068811365076014,0.7567567567567568,0.13513513513513514,-0.23733108108108109,1,0.14656601725397883,0.02786948806543306
L23.H9,37,-0.014617095122466216,0.9459459459459459,0.10810810810810811,-0.3589527027027027,1,0.10718130420994114,0.005915062785198963
L18.H8,37,-0.009352400496199325,0.6216216216216216,0.10810810810810811,-0.1007179054054054,1,0.043283829817900785,0.005649486721243168
