head,prompt_count,base_token_prob_delta_mean,base_token_prob_decrease_ratio,base_token_changed_ratio,base_token_logit_delta_mean,base_token_rank_post_mean,entropy_delta_mean,kl_divergence_mean
L13.H4,100,-0.0046673583984375,0.59,0.01,-0.07203125,1,0.02034461244940758,0.006364727016771213
L8.H1,100,-0.0044708251953125,0.68,0.0,-0.046640625,1,0.028535998091101647,0.0008484031166881323
L23.H9,100,-0.0044525146484375,0.59,0.01,-0.204375,1,0.035090113431215285,0.0032451928543741817
L10.H13,100,-0.0044403076171875,0.6,0.0,-0.050703125,1,0.030073520541191102,0.0025549203397895325
L14.H4,100,-0.004140625,0.69,0.0,-0.031875,1,0.03051885887980461,0.0008891586015488429
L3.H5,100,-0.0040313720703125,0.66,0.0,-0.027890625,1,0.022661849558353424,0.0006514196308489772
L13.H0,100,-0.00385986328125,0.72,0.0,-0.030390625,1,0.023162859082221984,0.0005082020207555616
L20.H0,100,-0.0038531494140625,0.61,0.01,-0.045546875,1,0.023092892691493033,0.0026170090975938367
L7.H2,100,-0.0038226318359375,0.68,0.0,-0.03109375,1,0.02013098731637001,0.0005976172832015436
L16.H14,100,-0.00380126953125,0.69,0.01,-0.01546875,1,0.014829565808176993,0.0007920085533987731
L4.H12,100,-0.003792724609375,0.73,0.0,-0.041328125,1,0.02553722158074379,0.0005641413891862612
L10.H14,100,-0.00375732421875,0.65,0.0,-0.042109375,1,0.04118301376700401,0.002210035196694662
L16.H12,100,-0.0037158203125,0.56,0.0,0.030078125,1,0.0316029641777277,0.009835134521126747
L11.H13,100,-0.003707275390625,0.63,0.0,-0.026796875,1,0.018065280020236968,0.0014103392593096942
L8.H9,100,-0.0037054443359375,0.7,0.0,-0.05421875,1,0.0215668448805809,0.0010511817619953945
L4.H13,100,-0.0037005615234375,0.75,0.0,-0.02890625,1,0.02071990393102169,0.00035511094087269156
L6.H4,100,-0.0036407470703125,0.69,0.0,-0.044609375,1,0.024737419635057448,0.0007412080256472108
L9.H10,100,-0.0035321044921875,0.71,0.0,-0.034375,1,0.02890468269586563,0.00048126063684321706
L9.H12,100,-0.0035076904296875,0.7,0.0,-0.031875,1,0.02576337054371834,0.00042398670437250987
L14.H0,100,-0.0034039306640625,0.65,0.01,-0.019453125,1,0.014843340814113617,0.0006673999076974724
L11.H3,100,-0.0033416748046875,0.59,0.0,-0.010546875,1,0.006045473664999008,0.0030048448302113684
L4.H0,100,-0.0033380126953125,0.73,0.0,-0.02796875,1,0.022421471178531646,0.0004373730816769239
L11.H8,100,-0.0033380126953125,0.63,0.0,-0.07890625,1,0.037050246447324756,0.001290257481923618
L4.H5,100,-0.003262939453125,0.76,0.0,-0.028671875,1,0.019332286268472672,0.0002024306493331096
L18.H12,100,-0.003233642578125,0.61,0.0,-0.00375,1,0.009071924388408661,0.002774296071656863
L21.H10,100,-0.00321044921875,0.68,0.0,-0.02625,1,0.021106971651315688,0.00046671955191413873
L9.H0,100,-0.00320556640625,0.65,0.0,-0.0003125,1,-0.0022528578341007234,0.00364349525392754
L19.H15,100,-0.00317626953125,0.6,0.0,-0.0190625,1,0.019497770965099335,0.0009821751260460586
L7.H3,100,-0.0031591796875,0.75,0.0,-0.02734375,1,0.024772057980298995,0.0004903992585968809
L3.H8,100,-0.00311279296875,0.66,0.0,-0.023515625,1,0.015778335109353066,0.0006661613222604501
L1.H9,100,-0.00310302734375,0.79,0.0,-0.030390625,1,0.020574019849300386,0.0002560200825610082
L3.H11,100,-0.0030755615234375,0.7,0.0,-0.026015625,1,0.021775283217430115,0.0005084627348878711
L6.H9,100,-0.003040771484375,0.75,0.0,-0.02390625,1,0.017636216506361962,0.000266408816423791
L23.H5,100,-0.0029351806640625,0.61,0.0,-0.0134375,1,0.015440022498369217,0.0005327978941204492
L6.H15,100,-0.0029278564453125,0.59,0.01,-0.08078125,1,0.029062674045562745,0.0020529108750633896
L0.H14,100,-0.0028533935546875,0.71,0.0,-0.02125,1,0.018738127201795577,0.0002451182765435078
L23.H12,100,-0.0028118896484375,0.73,0.0,-0.09859375,1,0.023337416052818298,0.0002621268027360202
L10.H0,100,-0.0028009033203125,0.67,0.0,-0.020546875,1,0.018837224617600443,0.00038753211654693584
L7.H7,100,-0.0027783203125,0.79,0.0,-0.018984375,1,0.01766026586294174,0.00018466069879650605
L9.H3,100,-0.00269287109375,0.61,0.0,-0.038046875,1,0.036428541243076325,0.0022140909348308925
L16.H6,100,-0.0026849365234375,0.6,0.0,-0.04890625,1,0.016409405767917634,0.0012619478484339197
L2.H11,100,-0.002655029296875,0.69,0.0,-0.02625,1,0.016669591516256334,0.0003044054106430849
L15.H5,100,-0.0026324462890625,0.65,0.0,-0.03453125,1,0.017561622112989426,0.000607141955406405
L5.H8,100,-0.0026251220703125,0.61,0.0,-0.01625,1,0.01895517185330391,0.0009115258288511541
L2.H14,100,-0.002587890625,0.67,0.0,-0.026640625,1,0.01708625242114067,0.0003442933125006675
L5.H10,100,-0.0025567626953125,0.66,0.0,-0.01703125,1,0.012205991595983505,0.0003323291580454679
L17.H12,100,-0.0025372314453125,0.53,0.0,-0.012265625,1,0.012318295389413834,0.0006041983233444626
L5.H1,100,-0.0025347900390625,0.63,0.0,-0.011953125,1,0.01275622084736824,0.00025054810854726386
L6.H13,100,-0.002528076171875,0.71,0.0,-0.0146875,1,0.01571952424943447,0.00036305810335761634
L1.H4,100,-0.0025103759765625,0.69,0.0,-0.021171875,1,0.014962895661592484,0.00025894132055327647
L2.H7,100,-0.0024908447265625,0.61,0.0,-0.01828125,1,0.01874928280711174,0.0004532150818340597
L19.H4,100,-0.002423095703125,0.68,0.0,-0.017265625,1,0.013996729552745819,0.000230595619759697
L2.H2,100,-0.0023541259765625,0.71,0.0,-0.030625,1,0.014854881167411804,0.00034168012633017497
L10.H6,100,-0.00229736328125,0.67,0.0,-0.025390625,1,0.017514959275722504,0.00031217574159200014
L13.H14,100,-0.0022662353515625,0.55,0.0,-0.006796875,1,0.0040646477043628695,0.0017964084165578242
L2.H1,100,-0.0022418212890625,0.65,0.0,-0.02515625,1,0.015716015249490737,0.0002919673883297946
L12.H14,100,-0.0021942138671875,0.51,0.0,0.017109375,1,0.01025411918759346,0.0023912839505283046
L23.H8,100,-0.002164306640625,0.7,0.0,-0.05828125,1,0.01596449539065361,0.0001611430859338725
L3.H14,100,-0.0021588134765625,0.61,0.0,-0.036875,1,0.016840281262993813,0.0005402524329110747
L4.H11,100,-0.0021173095703125,0.67,0.0,-0.018359375,1,0.013063040375709534,0.00014202940910763574
L0.H2,100,-0.0021124267578125,0.52,0.0,0.002890625,1,0.0024069364368915556,0.0020599018278153382
L17.H1,100,-0.002091064453125,0.56,0.0,-0.01390625,1,0.011141498535871507,0.0012575119543907932
L7.H11,100,-0.00200927734375,0.61,0.0,-0.016328125,1,0.002887433022260666,0.0014767068695800845
L13.H15,100,-0.0020001220703125,0.59,0.0,-0.013984375,1,0.009248540252447129,0.00032760150868853087
L17.H7,100,-0.0019476318359375,0.42,0.0,-0.021640625,1,0.01268568679690361,0.0028293966940327662
L10.H10,100,-0.0019305419921875,0.59,0.0,-0.051171875,1,0.032693142145872114,0.0021687111739447573
L8.H6,100,-0.0018701171875,0.61,0.0,-0.001171875,1,0.011912057921290398,0.000472710494796047
L9.H15,100,-0.0018646240234375,0.57,0.0,-0.003828125,1,0.005644205436110497,0.0037243840614974034
L10.H8,100,-0.0018310546875,0.6,0.0,-0.020546875,1,0.014903055131435394,0.00018315404253371525
L6.H1,100,-0.0017938232421875,0.65,0.0,-0.01453125,1,0.00963782899081707,0.00015349427336332157
L2.H5,100,-0.0017120361328125,0.59,0.0,-0.00546875,1,0.011157789453864097,0.0003376223423401825
L14.H2,100,-0.0016168212890625,0.67,0.0,-0.021953125,1,0.012138743400573731,0.00044641838310781166
L4.H8,100,-0.0015631103515625,0.58,0.0,-0.00796875,1,0.009455018118023873,0.00013260679432278266
L19.H1,100,-0.0015625,0.57,0.0,-0.004765625,1,0.0037999077886343,0.000735774862478138
L18.H8,100,-0.0015460205078125,0.46,0.0,-0.02234375,1,0.01215036317706108,0.001633409668556851
L7.H4,100,-0.001527099609375,0.6,0.0,-0.0221875,1,0.013164883628487587,0.00022453894701357057
L3.H9,100,-0.0015228271484375,0.53,0.0,-0.012265625,1,0.0092051362991333,0.0004073422322107945
L14.H12,100,-0.00151123046875,0.58,0.0,-0.0184375,1,0.015118775367736816,0.0009078407294873614
L6.H3,100,-0.0015106201171875,0.55,0.0,-0.00296875,1,0.010693121701478958,0.0006940094087622129
L10.H4,100,-0.001458740234375,0.64,0.0,-0.0175,1,0.012714015990495682,0.00018957343598231092
L21.H2,100,-0.001439208984375,0.63,0.0,-0.01859375,1,0.010908472761511802,0.0008419461137964391
L22.H1,100,-0.00142333984375,0.57,0.0,-0.013046875,1,0.0066178861260414125,0.0010188137027216727
L23.H4,100,-0.00139404296875,0.62,0.0,-0.007265625,1,0.006792753785848617,0.00013901380210882053
L23.H10,100,-0.001368408203125,0.6,0.0,-0.0059375,1,0.005448295027017594,0.00025844862846497563
L13.H2,100,-0.0013543701171875,0.6,0.0,-0.01078125,1,0.00840948224067688,0.0002147037917711714
L18.H10,100,-0.0012939453125,0.56,0.0,-0.008046875,1,0.005981314554810524,0.00018157610507842038
L0.H12,100,-0.001256103515625,0.6,0.0,-0.01265625,1,0.008128020465373993,0.0001748496148866252
L4.H7,100,-0.0012030029296875,0.56,0.0,-0.003046875,1,0.008180589005351067,0.00019628039902272576
L13.H5,100,-0.001175537109375,0.55,0.0,-0.009765625,1,0.013591469526290893,0.0006219822485581971
L15.H8,100,-0.0011480712890625,0.63,0.0,-0.011796875,1,0.008436922430992127,0.0003031893738443614
L5.H12,100,-0.001131591796875,0.55,0.0,0.000546875,1,0.0020902987569570543,0.001521217562531092
L23.H0,100,-0.0011004638671875,0.59,0.0,-0.01984375,1,0.00425581768155098,0.000512541083371616
L0.H13,100,-0.001092529296875,0.44,0.0,-0.011328125,1,0.00625540241599083,0.00029312469931028315
L18.H5,100,-0.0010516357421875,0.59,0.0,-0.002890625,1,0.003762797862291336,0.00015851809765081272
