head,prompt_count,base_token_prob_delta_mean,base_token_prob_decrease_ratio,base_token_changed_ratio,base_token_logit_delta_mean,base_token_rank_post_mean,entropy_delta_mean,kl_divergence_mean,donor_token_prob_delta_mean,donor_token_prob_increase_rate_mean,donor_token_logit_delta_mean,donor_token_rank_pre_mean,donor_token_rank_post_mean,donor_token_rank_increased_ratio
L15.H7,11,-0.18500588156960227,1.0,0.18181818181818182,-0.9517045454545454,1,0.7812819480895996,0.25891385159709235,0.05265863375230269,36.62102170139292,2.36328125,95,13,1.0
L13.H1,11,-0.026267311789772728,0.8181818181818182,0.09090909090909091,-0.14417613636363635,1,0.1366572596810081,0.016711630816148085,0.0027697411450472746,1.194567279868737,0.6360085227272727,95,55,1.0
L17.H6,11,-0.02594549005681818,1.0,0.0,-0.14275568181818182,1,0.1604126583446156,0.015470941000702705,0.001263217492537065,1.219450322147638,0.44176136363636365,95,60,1.0
