head,prompt_count,base_token_prob_delta_mean,base_token_prob_decrease_ratio,base_token_changed_ratio,base_token_logit_delta_mean,base_token_rank_post_mean,entropy_delta_mean,kl_divergence_mean
L13.H6,99,-0.05210861051925505,0.8787878787878788,0.08080808080808081,-0.5814393939393939,1,0.31650039538590596,0.04521632394424141
L15.H7,99,-0.04984044547032828,0.7575757575757576,0.10101010101010101,-0.4476010101010101,1,0.28860488955420677,0.05399093767298818
L11.H1,99,-0.049251055476641416,0.9292929292929293,0.020202020202020204,-0.6368371212121212,1,0.39943193109950637,0.03005611730005705
L14.H10,99,-0.047444044941603536,0.6767676767676768,0.06060606060606061,-0.5517676767676768,1,0.3489874693179371,0.08303055594171953
L11.H11,99,-0.022670553188131312,0.7373737373737373,0.020202020202020204,-0.3907828282828283,1,0.18614435451801378,0.013300026049649324
L9.H2,99,-0.022654523753156564,0.7474747474747475,0.06060606060606061,-0.34485479797979796,1,0.12492742848516715,0.016668651463767288
L12.H9,99,-0.02201581242108586,0.797979797979798,0.04040404040404041,-0.270675505050505,1,0.14906511613816925,0.01521344733191654
