head,prompt_count,base_token_prob_delta_mean,base_token_prob_decrease_ratio,base_token_changed_ratio,base_token_logit_delta_mean,base_token_rank_post_mean,entropy_delta_mean,kl_divergence_mean
L12.H8,175,-0.02322086879185268,0.9428571428571428,0.13714285714285715,-0.290625,1,0.222518401827131,0.017204453655119453
L14.H5,175,-0.017772696358816963,0.8971428571428571,0.05714285714285714,-0.20808035714285714,1,0.18219472885131835,0.01721701984692897
L23.H9,175,-0.016351754324776785,0.8742857142857143,0.14857142857142858,-0.43089285714285713,1,0.17204674312046597,0.012750605421939067
L11.H1,175,-0.01447780064174107,0.9485714285714286,0.06857142857142857,-0.15517857142857142,1,0.12498557567596436,0.005785366500661309
L8.H15,175,-0.012215314592633928,0.8114285714285714,0.08,-0.27549107142857143,1,0.1337403747013637,0.008157812101500374
L15.H5,175,-0.011583295549665178,0.8514285714285714,0.10857142857142857,-0.37209821428571427,1,0.2006386239188058,0.0200450157054833
L13.H6,175,-0.011542837960379464,0.6857142857142857,0.011428571428571429,-0.09174107142857142,1,0.06741982255663191,0.006754269738947706
