head,prompt_count,base_token_prob_delta_mean,base_token_prob_decrease_ratio,base_token_changed_ratio,base_token_logit_delta_mean,base_token_rank_post_mean,entropy_delta_mean,kl_divergence_mean,donor_token_prob_delta_mean,donor_token_prob_increase_rate_mean,donor_token_logit_delta_mean,donor_token_rank_pre_mean,donor_token_rank_post_mean,donor_token_rank_increased_ratio
L16.H2,56,-0.10862622942243304,0.8928571428571429,0.21428571428571427,-0.4818638392857143,1,0.24202659034303256,0.1915078910034416,0.06814849589552198,24.62233750276896,2.5386439732142856,80,20,0.9821428571428571
L14.H7,56,-0.0426483154296875,0.6607142857142857,0.08928571428571429,-0.1552734375,1,0.12237844137208802,0.07447970550648668,0.017142972775868008,6.9137764965279755,1.8242885044642858,80,29,0.9642857142857143
L14.H5,56,-0.047115870884486606,0.75,0.07142857142857142,-0.20758928571428573,1,0.13991636942539895,0.06484371043708441,0.018539427646568844,7.966790743072637,1.7440011160714286,80,31,0.9642857142857143
