head,prompt_count,base_token_prob_delta_mean,base_token_prob_decrease_ratio,base_token_changed_ratio,base_token_logit_delta_mean,base_token_rank_post_mean,entropy_delta_mean,kl_divergence_mean,donor_token_prob_delta_mean,donor_token_prob_increase_rate_mean,donor_token_logit_delta_mean,donor_token_rank_pre_mean,donor_token_rank_post_mean,donor_token_rank_increased_ratio
L16.H1,17,-0.05573227826286765,0.9411764705882353,0.29411764705882354,-0.6300551470588235,1,0.3640446943395278,0.09225415799985914,0.004703900393317728,5.3820259296702435,1.4526654411764706,439,169,0.9411764705882353
L13.H2,17,-0.03519305060891544,0.7647058823529411,0.4117647058823529,-0.5197610294117647,2,0.2656909157248104,0.08742535158115275,0.0012116502313052908,1.3832576682792668,0.6422334558823529,439,224,1.0
L16.H6,17,-0.00442056094898897,0.47058823529411764,0.0,-0.03952205882352941,1,0.06730434473823099,0.01861633749350029,0.00043406556634341967,1.1342530205765757,0.65625,439,225,0.9411764705882353
L14.H7,17,-0.016892377068014705,0.4117647058823529,0.0,-0.1015625,1,0.11227778827442843,0.020971294917056665,0.0012847535750445198,1.7819223944153868,0.7078354779411765,439,276,0.9411764705882353
L14.H4,17,-0.013875624712775736,0.8235294117647058,0.17647058823529413,-0.16130514705882354,1,0.11068081855773926,0.015181516050635016,0.0005461748908547795,1.002587243921835,0.51953125,439,288,0.8823529411764706
L14.H5,17,-0.011578728170955883,0.7647058823529411,0.058823529411764705,-0.1135110294117647,1,0.10370135307312012,0.015111087794032167,0.0005117479492636288,0.8320982557416208,0.5150505514705882,439,294,0.9411764705882353
L14.H12,17,-0.016098920036764705,0.8235294117647058,0.058823529411764705,-0.16498161764705882,1,0.11908132889691521,0.009999848950161216,0.00023350294898538028,0.47631866338512124,0.3096277573529412,439,338,0.8823529411764706
L11.H11,17,0.0007943546070772059,0.5294117647058824,0.11764705882352941,0.01011029411764706,1,0.012529639636769015,0.013467575163196991,-1.7972553477567783e-05,0.31650027876517906,0.23897058823529413,439,346,0.8823529411764706
L18.H4,17,-0.0028031293083639708,0.5882352941176471,0.0,-0.01884191176470588,1,0.028544397915110868,0.0022918678005225956,0.00013221362057854147,0.2447838908651863,0.1996783088235294,439,369,0.9411764705882353
