head,prompt_count,base_token_prob_delta_mean,base_token_prob_decrease_ratio,base_token_changed_ratio,base_token_logit_delta_mean,base_token_rank_post_mean,entropy_delta_mean,kl_divergence_mean
L12.H0,32,-0.40845680236816406,1.0,0.46875,-1.7568359375,2,1.2854875847697258,0.5610683674458414
L13.H2,32,-0.07036972045898438,0.9375,0.03125,-0.55517578125,1,0.45742109417915344,0.03458306560787605
L9.H12,32,-0.04865264892578125,0.84375,0.0,-0.248779296875,1,0.21465415880084038,0.019370861453353427
L23.H11,32,-0.043933868408203125,0.9375,0.0,-0.3681640625,1,0.23269480094313622,0.012774830060152453
L11.H14,32,-0.034954071044921875,0.84375,0.03125,-0.2607421875,1,0.15817922353744507,0.009625946200685576
L23.H9,32,-0.03383636474609375,0.96875,0.0,-0.410400390625,1,0.1820077933371067,0.005685025857019355
L17.H2,32,-0.033782958984375,0.84375,0.03125,-0.142822265625,1,0.17392664030194283,0.011397968119126745
L10.H7,32,-0.031330108642578125,0.875,0.0,-0.100341796875,1,0.09717519581317902,0.014189411194820423
L17.H10,32,-0.027744293212890625,0.8125,0.0625,-0.1591796875,1,0.12733423709869385,0.010537641155906385
L13.H4,32,-0.0275421142578125,0.96875,0.0,-0.10205078125,1,0.14045798778533936,0.0039053077016433235
L10.H9,32,-0.02547454833984375,0.9375,0.0,-0.255859375,1,0.17250729724764824,0.005448844573038514
L16.H8,32,-0.0238494873046875,0.90625,0.03125,-0.078369140625,1,0.10807346925139427,0.005402080354542704
L14.H3,32,-0.023654937744140625,1.0,0.0,-0.15185546875,1,0.1471150629222393,0.0034912332257590606
L10.H14,32,-0.022220611572265625,0.9375,0.0,-0.252197265625,1,0.15120013803243637,0.004759706349432236
L9.H8,32,-0.0204925537109375,0.8125,0.0,-0.168701171875,1,0.10332740843296051,0.008619003936473746
L3.H10,32,-0.019460678100585938,0.6875,0.03125,-0.30859375,1,0.14100783690810204,0.01606813784383121
L12.H14,32,-0.0185546875,0.9375,0.0,-0.184326171875,1,0.09844950214028358,0.0037815559244336328
L7.H10,32,-0.017513275146484375,0.75,0.0,-0.24462890625,1,0.16261808201670647,0.008795605259365402
L2.H6,32,-0.017398834228515625,0.875,0.0,-0.120361328125,1,0.0862245261669159,0.003162993620207999
L4.H15,32,-0.015918731689453125,0.6875,0.03125,-0.130126953125,1,0.08684832230210304,0.008295827807160094
L22.H2,32,-0.01529693603515625,0.875,0.0,-0.063232421875,1,0.06010442227125168,0.0027679391569108702
L12.H8,32,-0.014934539794921875,0.90625,0.0,-0.20556640625,1,0.12226497381925583,0.003918903792509809
L6.H2,32,-0.014453887939453125,0.84375,0.0,-0.056884765625,1,0.05733964964747429,0.0038374256473616697
L11.H11,32,-0.013519287109375,0.75,0.0,-0.172607421875,1,0.09809007123112679,0.004025150921734166
L10.H3,32,-0.013515472412109375,0.96875,0.0,-0.048583984375,1,0.044359538704156876,0.0013264035260363016
L10.H15,32,-0.013134002685546875,0.875,0.0,-0.02197265625,1,0.046575888991355896,0.0011699756014422746
L12.H7,32,-0.01285552978515625,0.375,0.0,0.11376953125,1,-0.04686626046895981,0.020090482554223854
L0.H0,32,-0.012554168701171875,0.875,0.0,-0.1044921875,1,0.06612586975097656,0.002368823569668166
L0.H1,32,-0.01247406005859375,0.90625,0.0,-0.081298828125,1,0.06280622631311417,0.0020209752692608163
L10.H10,32,-0.01154327392578125,0.8125,0.0,-0.014892578125,1,0.02821258082985878,0.0020790093039977364
L5.H4,32,-0.01114654541015625,0.90625,0.03125,-0.072998046875,1,0.047282956540584564,0.001326268778711892
L11.H15,32,-0.01065826416015625,0.65625,0.0,0.041015625,1,0.009385418146848679,0.0038240836238401243
L16.H13,32,-0.010646820068359375,0.59375,0.0,-0.044189453125,1,0.05982217937707901,0.003357912123647111
L0.H4,32,-0.010578155517578125,0.9375,0.0,-0.083251953125,1,0.05441150441765785,0.0012326182286415133
L21.H0,32,-0.0102691650390625,0.78125,0.0,-0.052734375,1,0.044080641120672226,0.0022237302164853645
L2.H12,32,-0.0101165771484375,0.65625,0.0,-0.07373046875,1,0.05874767154455185,0.002664668727447861
L23.H12,32,-0.0100860595703125,1.0,0.0,-0.182373046875,1,0.07278420403599739,0.0005413039707491407
L3.H3,32,-0.0099945068359375,0.8125,0.0,-0.036376953125,1,0.04816652089357376,0.0013576906185335247
L5.H11,32,-0.009120941162109375,0.96875,0.0,-0.0400390625,1,0.041531048715114594,0.0007419515163746837
L11.H13,32,-0.008975982666015625,0.84375,0.0,-0.005615234375,1,0.03009844198822975,0.0010331697812944185
L14.H2,32,-0.00853729248046875,0.625,0.0,-0.070556640625,1,0.06091490015387535,0.0024468326517990135
L6.H1,32,-0.008197784423828125,0.75,0.0,-0.034423828125,1,0.01574396714568138,0.0037670323963538976
L11.H12,32,-0.0078887939453125,0.59375,0.0,-0.067138671875,1,0.06102200597524643,0.003100954333149275
L6.H3,32,-0.00774383544921875,0.875,0.0,-0.043701171875,1,0.02990371361374855,0.0009100593998709883
L5.H3,32,-0.007587432861328125,0.65625,0.0,-0.0712890625,1,0.042331960052251816,0.0027033267679144046
L10.H1,32,-0.007568359375,0.90625,0.0,-0.04248046875,1,0.03168928995728493,0.0006251233940020029
L0.H14,32,-0.007503509521484375,0.75,0.0,-0.046142578125,1,0.04681933671236038,0.000925789265977528
L16.H14,32,-0.007404327392578125,0.84375,0.0,-0.0283203125,1,0.031170807778835297,0.001268407054965337
L10.H13,32,-0.00739288330078125,0.8125,0.0,-0.036376953125,1,0.039140332490205765,0.0009311278663517442
L7.H1,32,-0.006793975830078125,0.875,0.0,-0.02001953125,1,0.022758275270462036,0.0005732889929390694
L2.H7,32,-0.0066375732421875,0.75,0.0,-0.05322265625,1,0.02952764928340912,0.0007428295261888707
L4.H5,32,-0.006343841552734375,0.53125,0.0,-0.050048828125,1,0.035330381244421005,0.002218250346231798
L23.H8,32,-0.006011962890625,0.96875,0.0,-0.105224609375,1,0.043143026530742645,0.0001985482185773435
L3.H4,32,-0.00595855712890625,0.71875,0.0,-0.04052734375,1,0.01848384365439415,0.0020289805725042243
L9.H3,32,-0.005950927734375,0.71875,0.0,0.013671875,1,0.014568213373422623,0.0012961131269548787
L19.H2,32,-0.005855560302734375,0.625,0.0,-0.06103515625,1,0.02770989015698433,0.00102437453051607
L12.H12,32,-0.00577545166015625,0.71875,0.0,-0.07373046875,1,0.03656013309955597,0.0009753126137184154
L0.H2,32,-0.00572967529296875,0.625,0.0,-0.04443359375,1,0.04364068806171417,0.0029547569665737683
L23.H10,32,-0.005710601806640625,0.75,0.0,-0.053955078125,1,0.026722263544797897,0.0006183653796369981
L7.H4,32,-0.00556182861328125,0.84375,0.0,-0.04443359375,1,0.020479772239923477,0.0005631697129047097
L8.H15,32,-0.00556182861328125,0.875,0.0,-0.00146484375,1,0.005467373877763748,0.0007017241196081159
L8.H14,32,-0.00505828857421875,0.78125,0.0,-0.00146484375,1,0.013038687407970428,0.0006182177930895705
L11.H1,32,-0.004970550537109375,0.65625,0.0,-0.037109375,1,0.03587884083390236,0.002366452312344336
L4.H6,32,-0.004947662353515625,0.78125,0.0,-0.015625,1,0.007854174822568893,0.001337397106908611
L0.H5,32,-0.004924774169921875,0.78125,0.0,-0.0205078125,1,0.019132234156131744,0.0015673779598728288
L9.H11,32,-0.004779815673828125,0.9375,0.0,-0.04150390625,1,0.027443211525678635,0.0003917312419616792
L13.H8,32,-0.004611968994140625,0.75,0.0,-0.012451171875,1,0.012524869292974472,0.0006897480861880467
L8.H4,32,-0.004581451416015625,0.625,0.0,-0.078857421875,1,0.044393036514520645,0.0040266039250127506
L5.H10,32,-0.00445556640625,0.65625,0.0,-0.053955078125,1,0.021626565605401993,0.0016001614631022676
L23.H2,32,-0.004425048828125,1.0,0.0,-0.040771484375,1,0.02095399796962738,0.00014025774089532206
L11.H8,32,-0.004352569580078125,0.71875,0.0,-0.0673828125,1,0.03928087651729584,0.0006854603393549041
L9.H10,32,-0.004150390625,0.90625,0.0,-0.0087890625,1,0.010319467633962631,0.00029209153154852174
L23.H13,32,-0.004150390625,0.875,0.0,-0.03466796875,1,0.02150648459792137,0.0002607132560115133
L9.H2,32,-0.00412750244140625,0.65625,0.0,0.009033203125,1,0.002329304814338684,0.0015731739085822483
L0.H6,32,-0.00379180908203125,0.625,0.0,-0.011474609375,1,0.009751755744218826,0.0032956064424070064
L23.H14,32,-0.003757476806640625,0.6875,0.0,-0.089599609375,1,0.022780142724514008,0.00037943276743135357
L4.H1,32,-0.00370025634765625,0.75,0.0,-0.015625,1,0.01703714206814766,0.0002665181357315305
L13.H5,32,-0.003665924072265625,0.84375,0.0,-0.019287109375,1,0.018770702183246613,0.00025920634419662747
L8.H2,32,-0.003597259521484375,0.53125,0.0,-0.004638671875,1,0.008280780166387558,0.0018562021982688748
L5.H0,32,-0.00356292724609375,0.78125,0.0,-0.0009765625,1,0.005421556532382965,0.0003301308152003912
L4.H14,32,-0.0035247802734375,0.6875,0.0,0.0205078125,1,-0.007145553827285767,0.0011977439962720382
L1.H11,32,-0.003345489501953125,0.59375,0.0,0.049072265625,1,-0.014721553772687912,0.00596449102704355
L2.H5,32,-0.003276824951171875,0.6875,0.0,-0.013916015625,1,0.015697047114372253,0.00023107577271730406
L6.H8,32,-0.00299072265625,0.59375,0.0,-0.022216796875,1,0.017778266221284866,0.002550050827267114
L9.H7,32,-0.002902984619140625,0.71875,0.0,-0.0087890625,1,0.0074937306344509125,0.0003888586304583441
L2.H3,32,-0.002899169921875,0.75,0.0,-0.015380859375,1,0.004805423319339752,0.00044170543196742074
L3.H5,32,-0.002864837646484375,0.625,0.0,-0.007568359375,1,0.010374754667282104,0.001284932714952447
L3.H6,32,-0.002857208251953125,0.65625,0.0,-0.0234375,1,0.01447431743144989,0.0005706436959371786
L12.H4,32,-0.002826690673828125,0.84375,0.0,-0.008544921875,1,0.014826904982328415,0.0001704161426232531
L6.H9,32,-0.00281524658203125,0.71875,0.0,-0.017333984375,1,0.010542713105678558,0.00026520865833390417
L7.H2,32,-0.002788543701171875,0.625,0.0,-0.02197265625,1,0.021799147129058838,0.00027483330063660105
L11.H7,32,-0.002742767333984375,0.75,0.0,0.014404296875,1,-0.0006999783217906952,0.00035825552299684205
L6.H7,32,-0.002655029296875,0.5625,0.0,-0.012451171875,1,0.012013405561447144,0.0005070368292763305
L4.H8,32,-0.00263214111328125,0.71875,0.0,-0.02099609375,1,0.0162188857793808,0.00021802630226375186
L9.H14,32,-0.00254058837890625,0.59375,0.0,-0.02685546875,1,0.02328183874487877,0.0009871873235169915
L5.H8,32,-0.002437591552734375,0.5625,0.0,-0.05712890625,1,0.019505180418491364,0.0022599156109208707
L9.H6,32,-0.0024261474609375,0.625,0.0,0.012939453125,1,0.004356682300567627,0.00048616179719829233
L23.H0,32,-0.002262115478515625,0.625,0.0,-0.0400390625,1,0.016117706894874573,0.00014602667340568587
L19.H3,32,-0.00217437744140625,0.59375,0.0,-0.015869140625,1,0.015428494662046432,0.00025048786227444
L7.H6,32,-0.002079010009765625,0.5,0.0,-0.000732421875,1,0.017669495195150375,0.0014769697236260981
L23.H15,32,-0.0020599365234375,0.6875,0.0,-0.049560546875,1,0.01594114676117897,0.00019871314202646317
L4.H3,32,-0.002025604248046875,0.59375,0.0,-0.007568359375,1,0.006814450025558472,0.00024016500879042724
L11.H3,32,-0.001964569091796875,0.71875,0.0,0.022216796875,1,0.001807674765586853,0.00044337176825592906
L8.H3,32,-0.001903533935546875,0.53125,0.0,0.024169921875,1,-0.006662607192993164,0.0005455161451664026
L6.H6,32,-0.00188446044921875,0.59375,0.0,0.01123046875,1,0.005080729722976685,0.0004957572896273632
L2.H8,32,-0.00186920166015625,0.5625,0.0,-0.00048828125,1,0.009790271520614624,0.000782429428454634
L7.H0,32,-0.0018157958984375,0.59375,0.0,0.006591796875,1,0.0020827390253543854,0.0005915857429954485
L1.H8,32,-0.001804351806640625,0.59375,0.0,-0.01171875,1,0.010201901197433472,0.00025716270738485036
L11.H10,32,-0.0017852783203125,0.46875,0.0,-0.009765625,1,0.011783689260482788,0.0007807974920979177
L2.H15,32,-0.0017547607421875,0.5625,0.0,0.007080078125,1,0.0017948523163795471,0.000691365002467137
L10.H4,32,-0.001708984375,0.59375,0.0,-0.030517578125,1,0.01904173195362091,0.00014830484587946557
L8.H11,32,-0.00165557861328125,0.46875,0.0,0.026123046875,1,-0.006831888109445572,0.0006860586413495184
L1.H7,32,-0.001621246337890625,0.625,0.0,-0.03564453125,1,0.0090438611805439,0.0013876681437068328
L5.H15,32,-0.001621246337890625,0.5,0.0,0.052490234375,1,-0.0015993304550647736,0.0022712476297783724
L10.H8,32,-0.00157928466796875,0.65625,0.0,-0.017578125,1,0.007077228277921677,0.0003891255930739135
L0.H10,32,-0.001537322998046875,0.65625,0.0,-0.007568359375,1,0.007809266448020935,9.500383146132663e-05
L3.H8,32,-0.001491546630859375,0.625,0.0,0.007080078125,1,0.004287660121917725,0.000616907937455835
L17.H4,32,-0.001468658447265625,0.6875,0.0,0.000244140625,1,0.004336893558502197,0.00011868599631270627
L22.H13,32,-0.00145721435546875,0.5625,0.0,0.00244140625,1,-0.00021174177527427673,0.00019953536695993535
L14.H12,32,-0.001338958740234375,0.5,0.0,-0.02001953125,1,0.01147492229938507,0.00038322479758789996
L11.H5,32,-0.00133514404296875,0.65625,0.0,-0.0068359375,1,0.002017788589000702,0.00036490185027560074
L4.H12,32,-0.001308441162109375,0.5625,0.0,0.0244140625,1,0.007610734552145004,0.0007489973072551948
L15.H5,32,-0.001308441162109375,0.5,0.0,-0.0107421875,1,0.0031080320477485657,0.0002532927624088188
L10.H6,32,-0.001270294189453125,0.34375,0.0,0.001220703125,1,0.001834046095609665,0.0005159744314369163
L12.H13,32,-0.00122833251953125,0.59375,0.0,-0.05859375,1,0.01947268471121788,0.0024703281378606334
L14.H8,32,-0.001209259033203125,0.625,0.0,-0.022705078125,1,0.011033199727535248,0.0001657087206012875
L19.H0,32,-0.00118255615234375,0.40625,0.0,-0.001220703125,1,0.004489235579967499,0.00022201022829904105
L13.H10,32,-0.00115203857421875,0.59375,0.0,-0.00146484375,1,0.0065254829823970795,8.414546323365357e-05
L0.H13,32,-0.0010833740234375,0.5625,0.0,-0.015625,1,0.007097382098436356,0.0009262631544970645
L8.H6,32,-0.00107574462890625,0.40625,0.0,-0.027587890625,1,0.0049054548144340515,0.0009505976136097161
L23.H5,32,-0.001049041748046875,0.5625,0.0,-0.009521484375,1,0.004445541650056839,0.0001411439413914195
L23.H3,32,-0.001026153564453125,0.71875,0.0,-0.011474609375,1,0.00410669669508934,0.00013903721026053972
L9.H13,32,-0.001007080078125,0.46875,0.0,0.0322265625,1,-0.010824035853147507,0.0004857365117914014
L13.H6,32,-0.000980377197265625,0.53125,0.0,-0.02294921875,1,0.013866949826478958,0.0005153338458967482
L19.H8,32,-0.000972747802734375,0.53125,0.0,-0.009765625,1,0.004336223006248474,7.392658650928752e-05
L23.H6,32,-0.000896453857421875,0.65625,0.0,-0.018310546875,1,0.006974872201681137,5.1564855596097914e-05
L16.H9,32,-0.00089263916015625,0.5,0.0,-0.005859375,1,0.0013429820537567139,0.00037025547135272063
L15.H15,32,-0.000881195068359375,0.5,0.0,-0.00830078125,1,0.0066094547510147095,0.0001370940420883926
L18.H11,32,-0.0008697509765625,0.625,0.0,-0.005859375,1,0.004892017692327499,4.5133589253509854e-05
L4.H13,32,-0.00083160400390625,0.5,0.0,0.0009765625,1,0.0012712404131889343,0.0007324249634166335
L23.H4,32,-0.000823974609375,0.5625,0.0,-0.00439453125,1,0.0033528991043567657,1.6858631852301187e-05
L17.H3,32,-0.000812530517578125,0.46875,0.0,-0.001708984375,1,0.0033458545804023743,0.00010395850654276728
L19.H15,32,-0.00074005126953125,0.5625,0.0,0.00537109375,1,0.002807352691888809,0.0001254201002325317
