head,prompt_count,base_token_prob_delta_mean,base_token_prob_decrease_ratio,base_token_changed_ratio,base_token_logit_delta_mean,base_token_rank_post_mean,entropy_delta_mean,kl_divergence_mean,donor_token_prob_delta_mean,donor_token_prob_increase_rate_mean,donor_token_logit_delta_mean,donor_token_rank_pre_mean,donor_token_rank_post_mean,donor_token_rank_increased_ratio
L19.H1,50,-0.00140472412109375,0.8,0.06,-0.02203125,1,0.01063232421875,0.0005569847935112194,0.00016223907470703125,0.042570391335799845,0.036328125,132,124,0.62
L10.H14,50,-0.0013555908203125,0.56,0.08,-0.01265625,1,0.011927871704101563,0.0008928130625281482,-1.404285430908203e-06,0.0189843749357974,0.013203125,132,128,0.38
L22.H2,50,-0.00132568359375,0.66,0.02,-0.0178125,1,0.014960126876831055,0.0013227116246707737,0.00032265424728393553,0.057480105230630955,0.049765625,132,126,0.68
L14.H12,50,-0.001219482421875,0.8,0.06,-0.01859375,1,0.008788022994995117,0.0002700731724326033,0.00012340307235717774,0.02524619801685094,0.0203125,132,128,0.52
L21.H10,50,-0.00121307373046875,0.52,0.04,-0.0171875,1,0.013243818283081054,0.0008639049419434741,0.00023234128952026367,0.042763202598885997,0.037890625,132,126,0.58
L16.H1,50,-0.0011810302734375,0.64,0.06,-0.0171875,1,0.007901725769042968,0.0007163423974998295,0.00021782994270324707,0.031913763157658696,0.026796875,132,127,0.46
L23.H5,50,-0.001134033203125,0.54,0.06,-0.013125,1,0.005190563201904297,0.0008069573267130181,6.433844566345215e-05,0.022067865779594006,0.020703125,132,129,0.48
L22.H5,50,-0.001131591796875,0.56,0.08,-0.0178125,1,0.0050462913513183594,0.0031929345452226697,0.00010451793670654297,0.014511326979603565,0.005546875,132,133,0.42
L22.H9,50,-0.0011175537109375,0.72,0.08,-0.01734375,1,0.011535186767578125,0.0006055301398737356,0.00013262033462524414,0.030004798860335708,0.026328125,132,127,0.5
L23.H9,50,-0.001044921875,0.52,0.04,-0.01234375,1,0.003120756149291992,0.0013097470777574927,0.00012935400009155272,0.03944708204922211,0.037578125,132,124,0.58
L23.H4,50,-0.00103546142578125,0.56,0.06,-0.0146875,1,0.005111751556396485,0.0006530127924634143,2.335548400878906e-05,0.01934404962510489,0.016953125,132,128,0.52
L14.H2,50,-0.00102508544921875,0.66,0.06,-0.019375,1,0.006009035110473633,0.0012333657761337236,8.696556091308594e-05,0.027406804106066388,0.022890625,132,126,0.46
L8.H11,50,-0.000941162109375,0.64,0.06,-0.00890625,1,0.003729104995727539,0.00043384746735682713,-3.1265020370483396e-05,0.0004289064553465807,-0.00140625,132,133,0.32
L11.H4,50,-0.00093902587890625,0.5,0.0,-0.008125,1,0.0053449440002441406,0.00044705069507472217,-6.991147994995118e-05,0.004354615506740691,0.002421875,132,130,0.36
L15.H13,50,-0.00092987060546875,0.66,0.06,-0.015,1,0.008653173446655274,0.0006155193271115422,6.278634071350098e-05,0.018786114610316807,0.01265625,132,129,0.54
L15.H1,50,-0.00084503173828125,0.68,0.02,-0.01140625,1,0.0037930488586425783,0.00022416510480979923,0.00018096208572387695,0.014206392247952969,0.011796875,132,129,0.36
L10.H13,50,-0.00076934814453125,0.56,0.02,-0.0134375,1,0.009876632690429687,0.004065025835298002,0.0004200458526611328,0.08311422253778453,0.072890625,132,122,0.64
L15.H9,50,-0.00076934814453125,0.6,0.04,-0.00828125,1,0.005290727615356445,0.00026705004187533633,5.005359649658203e-05,0.011208622841455584,0.00828125,132,130,0.38
