head,prompt_count,base_token_prob_delta_mean,base_token_prob_decrease_ratio,base_token_changed_ratio,base_token_logit_delta_mean,base_token_rank_post_mean,entropy_delta_mean,kl_divergence_mean,donor_token_prob_delta_mean,donor_token_prob_increase_rate_mean,donor_token_logit_delta_mean,donor_token_rank_pre_mean,donor_token_rank_post_mean,donor_token_rank_increased_ratio
L18.H8,44,-0.09291111339222301,1.0,0.5,-0.8767755681818182,2,0.48253577947616577,0.11939867331900379,0.030623468485745518,4.01188398321292,1.2447620738636365,46,13,0.9772727272727273
L17.H6,44,-0.010803916237571022,0.6590909090909091,0.09090909090909091,-0.111328125,1,0.06193712624636563,0.02733301802072674,0.005910521203821356,0.6977120603362036,0.41166548295454547,46,26,0.8636363636363636
L16.H15,44,-0.013877175071022728,0.5454545454545454,0.0,-0.10653409090909091,1,0.08970562436363914,0.01200136900297366,0.002138408747586337,0.8306389301879029,0.25621448863636365,46,26,0.38636363636363635
L16.H6,44,-0.004990317604758523,0.7954545454545454,0.022727272727272728,-0.05007102272727273,1,0.031626766378229317,0.0044798068173060365,0.0023620209910652852,0.30407791973224385,0.2354403409090909,46,34,0.6363636363636364
L14.H7,44,-0.008467240767045454,0.8409090909090909,0.045454545454545456,-0.07475142045454546,1,0.055567768487063324,0.0036901312639449975,0.0021368563175201416,0.3412213123569274,0.24058948863636365,46,36,0.6590909090909091
L14.H5,44,-0.004834955388849432,0.6590909090909091,0.022727272727272728,-0.05184659090909091,1,0.033876673741774124,0.0031258829496271737,0.0012638568878173828,0.18770858524900041,0.14417613636363635,46,36,0.5
L14.H4,44,-0.00027951327237215907,0.6363636363636364,0.022727272727272728,-0.012251420454545454,1,0.023101503198797054,0.006034280231688172,0.0013715245506980202,0.17313796212571989,0.1338778409090909,46,37,0.5
